country_region,province_state,lat,long,case_type,date,cases
Kazakhstan,Entire,48.0196,66.9237,Recovered,2020-02-11,0
Kenya,Entire,-0.0236,37.9062,Recovered,2020-02-11,0
"Korea, South",Entire,36.0,128.0,Recovered,2020-02-11,3
Kuwait,Entire,29.5,47.75,Recovered,2020-02-11,0
Kyrgyzstan,Entire,41.2044,74.7661,Recovered,2020-02-11,0
Latvia,Entire,56.8796,24.6032,Recovered,2020-02-11,0
Lebanon,Entire,33.8547,35.8623,Recovered,2020-02-11,0
Liberia,Entire,6.4281,-9.4295,Recovered,2020-02-11,0
Libya,Entire,26.3351,17.228331,Recovered,2020-02-11,0
Liechtenstein,Entire,47.14,9.55,Recovered,2020-02-11,0
Lithuania,Entire,55.1694,23.8813,Recovered,2020-02-11,0
Luxembourg,Entire,49.8153,6.1296,Recovered,2020-02-11,0
Madagascar,Entire,-18.7669,46.8691,Recovered,2020-02-11,0
Malaysia,Entire,2.5,112.5,Recovered,2020-02-11,3
Maldives,Entire,3.2028,73.2207,Recovered,2020-02-11,0
Mali,Entire,17.570692,-3.996166000000001,Recovered,2020-02-11,0
Malta,Entire,35.9375,14.3754,Recovered,2020-02-11,0
Mauritania,Entire,21.0079,10.9408,Recovered,2020-02-11,0
Mauritius,Entire,-20.2,57.5,Recovered,2020-02-11,0
Mexico,Entire,23.6345,-102.5528,Recovered,2020-02-11,0
Moldova,Entire,47.4116,28.3699,Recovered,2020-02-11,0
Monaco,Entire,43.7333,7.4167,Recovered,2020-02-11,0
Mongolia,Entire,46.8625,103.8467,Recovered,2020-02-11,0
Montenegro,Entire,42.5,19.3,Recovered,2020-02-11,0
Morocco,Entire,31.7917,-7.0926,Recovered,2020-02-11,0
Mozambique,Entire,-18.6657,35.5296,Recovered,2020-02-11,0
Namibia,Entire,-22.9576,18.4904,Recovered,2020-02-11,0
Nepal,Entire,28.1667,84.25,Recovered,2020-02-11,0
Netherlands,Aruba,12.5186,-70.0358,Recovered,2020-02-11,0
Netherlands,Curacao,12.1696,-68.99,Recovered,2020-02-11,0
Netherlands,Sint Maarten,18.0425,-63.0548,Recovered,2020-02-11,0
Netherlands,Entire,52.1326,5.2913,Recovered,2020-02-11,0
New Zealand,Entire,-40.9006,174.886,Recovered,2020-02-11,0
Nicaragua,Entire,12.8654,-85.2072,Recovered,2020-02-11,0
Niger,Entire,17.6078,8.0817,Recovered,2020-02-11,0
Nigeria,Entire,9.082,8.6753,Recovered,2020-02-11,0
North Macedonia,Entire,41.6086,21.7453,Recovered,2020-02-11,0
Norway,Entire,60.472,8.4689,Recovered,2020-02-11,0
Oman,Entire,21.0,57.0,Recovered,2020-02-11,0
Pakistan,Entire,30.3753,69.3451,Recovered,2020-02-11,0
Panama,Entire,8.538,-80.7821,Recovered,2020-02-11,0
Papua New Guinea,Entire,-6.315,143.9555,Recovered,2020-02-11,0
Paraguay,Entire,-23.4425,-58.4438,Recovered,2020-02-11,0
Peru,Entire,-9.19,-75.0152,Recovered,2020-02-11,0
Philippines,Entire,13.0,122.0,Recovered,2020-02-11,0
Poland,Entire,51.9194,19.1451,Recovered,2020-02-11,0
Portugal,Entire,39.3999,-8.2245,Recovered,2020-02-11,0
Qatar,Entire,25.3548,51.1839,Recovered,2020-02-11,0
Romania,Entire,45.9432,24.9668,Recovered,2020-02-11,0
Russia,Entire,60.0,90.0,Recovered,2020-02-11,0
Rwanda,Entire,-1.9403,29.8739,Recovered,2020-02-11,0
Saint Kitts and Nevis,Entire,17.357822,-62.782998,Recovered,2020-02-11,0
Saint Lucia,Entire,13.9094,-60.9789,Recovered,2020-02-11,0
Saint Vincent and the Grenadines,Entire,12.9843,-61.2872,Recovered,2020-02-11,0
San Marino,Entire,43.9424,12.4578,Recovered,2020-02-11,0
Saudi Arabia,Entire,24.0,45.0,Recovered,2020-02-11,0
Senegal,Entire,14.4974,-14.4524,Recovered,2020-02-11,0
Serbia,Entire,44.0165,21.0059,Recovered,2020-02-11,0
Seychelles,Entire,-4.6796,55.492,Recovered,2020-02-11,0
Singapore,Entire,1.2833,103.8333,Recovered,2020-02-11,9
Slovakia,Entire,48.669,19.699,Recovered,2020-02-11,0
Slovenia,Entire,46.1512,14.9955,Recovered,2020-02-11,0
Somalia,Entire,5.1521,46.1996,Recovered,2020-02-11,0
South Africa,Entire,-30.5595,22.9375,Recovered,2020-02-11,0
Spain,Entire,40.0,-4.0,Recovered,2020-02-11,0
Sri Lanka,Entire,7.0,81.0,Recovered,2020-02-11,1
Sudan,Entire,12.8628,30.2176,Recovered,2020-02-11,0
Suriname,Entire,3.9193,-56.0278,Recovered,2020-02-11,0
Sweden,Entire,63.0,16.0,Recovered,2020-02-11,0
Switzerland,Entire,46.8182,8.2275,Recovered,2020-02-11,0
Syria,Entire,34.8021,38.9968,Recovered,2020-02-11,0
Taiwan*,Entire,23.7,121.0,Recovered,2020-02-11,1
Tanzania,Entire,-6.369,34.8888,Recovered,2020-02-11,0
Thailand,Entire,15.0,101.0,Recovered,2020-02-11,10
Timor-Leste,Entire,-8.8742,125.7275,Recovered,2020-02-11,0
Togo,Entire,8.6195,0.8248,Recovered,2020-02-11,0
Trinidad and Tobago,Entire,10.6918,-61.2225,Recovered,2020-02-11,0
Tunisia,Entire,34.0,9.0,Recovered,2020-02-11,0
Turkey,Entire,38.9637,35.2433,Recovered,2020-02-11,0
Uganda,Entire,1.0,32.0,Recovered,2020-02-11,0
Ukraine,Entire,48.3794,31.1656,Recovered,2020-02-11,0
United Arab Emirates,Entire,24.0,54.0,Recovered,2020-02-11,0
United Kingdom,Bermuda,32.3078,-64.7505,Recovered,2020-02-11,0
United Kingdom,Cayman Islands,19.3133,-81.2546,Recovered,2020-02-11,0
United Kingdom,Channel Islands,49.3723,-2.3644,Recovered,2020-02-11,0
United Kingdom,Gibraltar,36.1408,-5.3536,Recovered,2020-02-11,0
United Kingdom,Isle of Man,54.2361,-4.5481,Recovered,2020-02-11,0
United Kingdom,Montserrat,16.7425,-62.1874,Recovered,2020-02-11,0
United Kingdom,Entire,55.3781,-3.4360000000000004,Recovered,2020-02-11,0
Uruguay,Entire,-32.5228,-55.7658,Recovered,2020-02-11,0
US,Entire,37.0902,-95.7129,Recovered,2020-02-11,3
Uzbekistan,Entire,41.3775,64.5853,Recovered,2020-02-11,0
Venezuela,Entire,6.4238,-66.5897,Recovered,2020-02-11,0
Vietnam,Entire,16.0,108.0,Recovered,2020-02-11,6
Zambia,Entire,-15.4167,28.2833,Recovered,2020-02-11,0
Zimbabwe,Entire,-20.0,30.0,Recovered,2020-02-11,0
West Bank and Gaza,Entire,31.9522,35.2332,Recovered,2020-02-11,0
Laos,Entire,19.85627,102.495496,Recovered,2020-02-11,0
Kosovo,Entire,42.602636,20.902977,Recovered,2020-02-11,0
Burma,Entire,21.9162,95.956,Recovered,2020-02-11,0
United Kingdom,Anguilla,18.2206,-63.0686,Recovered,2020-02-11,0
United Kingdom,British Virgin Islands,18.4207,-64.64,Recovered,2020-02-11,0
United Kingdom,Turks and Caicos Islands,21.69400000000001,-71.7979,Recovered,2020-02-11,0
MS Zaandam,Entire,0.0,0.0,Recovered,2020-02-11,0
Afghanistan,Entire,33.0,65.0,Recovered,2020-02-12,0
Albania,Entire,41.1533,20.1683,Recovered,2020-02-12,0
Algeria,Entire,28.0339,1.6596,Recovered,2020-02-12,0
Andorra,Entire,42.5063,1.5218,Recovered,2020-02-12,0
Angola,Entire,-11.2027,17.8739,Recovered,2020-02-12,0
Antigua and Barbuda,Entire,17.0608,-61.7964,Recovered,2020-02-12,0
Argentina,Entire,-38.4161,-63.6167,Recovered,2020-02-12,0
Armenia,Entire,40.0691,45.0382,Recovered,2020-02-12,0
Australia,Australian Capital Territory,-35.4735,149.0124,Recovered,2020-02-12,0
Australia,New South Wales,-33.8688,151.2093,Recovered,2020-02-12,2
Australia,Northern Territory,-12.4634,130.8456,Recovered,2020-02-12,0
Australia,Queensland,-28.0167,153.4,Recovered,2020-02-12,0
Australia,South Australia,-34.9285,138.6007,Recovered,2020-02-12,0
Australia,Tasmania,-41.4545,145.9707,Recovered,2020-02-12,0
Australia,Victoria,-37.8136,144.9631,Recovered,2020-02-12,0
Australia,Western Australia,-31.9505,115.8605,Recovered,2020-02-12,0
Austria,Entire,47.5162,14.5501,Recovered,2020-02-12,0
Azerbaijan,Entire,40.1431,47.5769,Recovered,2020-02-12,0
Bahamas,Entire,25.0343,-77.3963,Recovered,2020-02-12,0
Bahrain,Entire,26.0275,50.55,Recovered,2020-02-12,0
Bangladesh,Entire,23.685,90.3563,Recovered,2020-02-12,0
Barbados,Entire,13.1939,-59.5432,Recovered,2020-02-12,0
Belarus,Entire,53.7098,27.9534,Recovered,2020-02-12,0
Belgium,Entire,50.8333,4.0,Recovered,2020-02-12,0
Belize,Entire,13.1939,-59.5432,Recovered,2020-02-12,0
Benin,Entire,9.3077,2.3158,Recovered,2020-02-12,0
Bhutan,Entire,27.5142,90.4336,Recovered,2020-02-12,0
Bolivia,Entire,-16.2902,-63.5887,Recovered,2020-02-12,0
Bosnia and Herzegovina,Entire,43.9159,17.6791,Recovered,2020-02-12,0
Brazil,Entire,-14.235,-51.9253,Recovered,2020-02-12,0
Brunei,Entire,4.5353,114.7277,Recovered,2020-02-12,0
Bulgaria,Entire,42.7339,25.4858,Recovered,2020-02-12,0
Burkina Faso,Entire,12.2383,-1.5616,Recovered,2020-02-12,0
Cabo Verde,Entire,16.5388,-23.0418,Recovered,2020-02-12,0
Cambodia,Entire,11.55,104.9167,Recovered,2020-02-12,1
Cameroon,Entire,3.848,11.5021,Recovered,2020-02-12,0
Canada,Entire,56.1304,-106.3468,Recovered,2020-02-12,1
Central African Republic,Entire,6.6111,20.9394,Recovered,2020-02-12,0
Chad,Entire,15.4542,18.7322,Recovered,2020-02-12,0
Chile,Entire,-35.6751,-71.543,Recovered,2020-02-12,0
China,Anhui,31.8257,117.2264,Recovered,2020-02-12,127
China,Beijing,40.1824,116.4142,Recovered,2020-02-12,56
China,Chongqing,30.0572,107.874,Recovered,2020-02-12,102
China,Fujian,26.0789,117.9874,Recovered,2020-02-12,53
China,Gansu,37.8099,101.0583,Recovered,2020-02-12,31
China,Guangdong,23.3417,113.4244,Recovered,2020-02-12,275
China,Guangxi,23.8298,108.7881,Recovered,2020-02-12,32
China,Guizhou,26.8154,106.8748,Recovered,2020-02-12,18
China,Hainan,19.1959,109.7453,Recovered,2020-02-12,27
China,Hebei,39.549,116.1306,Recovered,2020-02-12,54
China,Heilongjiang,47.862,127.7615,Recovered,2020-02-12,31
China,Henan,33.882,113.614,Recovered,2020-02-12,246
China,Hong Kong,22.3,114.2,Recovered,2020-02-12,1
China,Hubei,30.9756,112.2707,Recovered,2020-02-12,2686
China,Hunan,27.6104,111.7088,Recovered,2020-02-12,304
China,Inner Mongolia,44.0935,113.9448,Recovered,2020-02-12,6
China,Jiangsu,32.9711,119.455,Recovered,2020-02-12,125
China,Jiangxi,27.614,115.7221,Recovered,2020-02-12,152
China,Jilin,43.6661,126.1923,Recovered,2020-02-12,22
China,Liaoning,41.2956,122.6085,Recovered,2020-02-12,20
China,Macau,22.1667,113.55,Recovered,2020-02-12,2
China,Ningxia,37.2692,106.1655,Recovered,2020-02-12,24
China,Qinghai,35.7452,95.9956,Recovered,2020-02-12,9
China,Shaanxi,35.1917,108.8701,Recovered,2020-02-12,43
China,Shandong,36.3427,118.1498,Recovered,2020-02-12,92
China,Shanghai,31.202,121.4491,Recovered,2020-02-12,57
China,Shanxi,37.5777,112.2922,Recovered,2020-02-12,33
China,Sichuan,30.6171,102.7103,Recovered,2020-02-12,92
China,Tianjin,39.3054,117.323,Recovered,2020-02-12,11
China,Tibet,31.6927,88.0924,Recovered,2020-02-12,1
China,Xinjiang,41.1129,85.2401,Recovered,2020-02-12,3
China,Yunnan,24.974,101.487,Recovered,2020-02-12,26
China,Zhejiang,29.1832,120.0934,Recovered,2020-02-12,321
Colombia,Entire,4.5709,-74.2973,Recovered,2020-02-12,0
Congo (Brazzaville),Entire,-4.0383,21.7587,Recovered,2020-02-12,0
Congo (Kinshasa),Entire,-4.0383,21.7587,Recovered,2020-02-12,0
Costa Rica,Entire,9.7489,-83.7534,Recovered,2020-02-12,0
Cote d'Ivoire,Entire,7.54,-5.5471,Recovered,2020-02-12,0
Croatia,Entire,45.1,15.2,Recovered,2020-02-12,0
Diamond Princess,Entire,0.0,0.0,Recovered,2020-02-12,0
Cuba,Entire,22.0,-80.0,Recovered,2020-02-12,0
Cyprus,Entire,35.1264,33.4299,Recovered,2020-02-12,0
Czechia,Entire,49.8175,15.473,Recovered,2020-02-12,0
Denmark,Faroe Islands,61.8926,-6.9118,Recovered,2020-02-12,0
Denmark,Greenland,71.7069,-42.6043,Recovered,2020-02-12,0
Denmark,Entire,56.2639,9.5018,Recovered,2020-02-12,0
Djibouti,Entire,11.8251,42.5903,Recovered,2020-02-12,0
Dominica,Entire,15.415,-61.371,Recovered,2020-02-12,0
Dominican Republic,Entire,18.7357,-70.1627,Recovered,2020-02-12,0
Ecuador,Entire,-1.8312,-78.1834,Recovered,2020-02-12,0
Egypt,Entire,26.0,30.0,Recovered,2020-02-12,0
El Salvador,Entire,13.7942,-88.8965,Recovered,2020-02-12,0
Equatorial Guinea,Entire,1.5,10.0,Recovered,2020-02-12,0
Eritrea,Entire,15.1794,39.7823,Recovered,2020-02-12,0
Estonia,Entire,58.5953,25.0136,Recovered,2020-02-12,0
Eswatini,Entire,-26.5225,31.4659,Recovered,2020-02-12,0
Ethiopia,Entire,9.145,40.4897,Recovered,2020-02-12,0
Fiji,Entire,-17.7134,178.065,Recovered,2020-02-12,0
Finland,Entire,64.0,26.0,Recovered,2020-02-12,1
France,French Guiana,3.9339,-53.1258,Recovered,2020-02-12,0
France,French Polynesia,-17.6797,149.4068,Recovered,2020-02-12,0
France,Guadeloupe,16.25,-61.5833,Recovered,2020-02-12,0
France,Martinique,14.6415,-61.0242,Recovered,2020-02-12,0
France,Mayotte,-12.8275,45.1662,Recovered,2020-02-12,0
France,New Caledonia,-20.9043,165.618,Recovered,2020-02-12,0
France,Reunion,-21.1351,55.2471,Recovered,2020-02-12,0
France,Saint Barthelemy,17.9,-62.8333,Recovered,2020-02-12,0
France,St Martin,18.0708,-63.0501,Recovered,2020-02-12,0
France,Entire,46.2276,2.2137,Recovered,2020-02-12,2
Gabon,Entire,-0.8037,11.6094,Recovered,2020-02-12,0
Gambia,Entire,13.4432,-15.3101,Recovered,2020-02-12,0
Georgia,Entire,42.3154,43.3569,Recovered,2020-02-12,0
Germany,Entire,51.0,9.0,Recovered,2020-02-12,0
Ghana,Entire,7.9465,-1.0232,Recovered,2020-02-12,0
Grenada,Entire,12.1165,-61.679,Recovered,2020-02-12,0
Greece,Entire,39.0742,21.8243,Recovered,2020-02-12,0
Guatemala,Entire,15.7835,-90.2308,Recovered,2020-02-12,0
Guinea,Entire,9.9456,-9.6966,Recovered,2020-02-12,0
Guinea-Bissau,Entire,11.8037,-15.1804,Recovered,2020-02-12,0
Guyana,Entire,5.0,-58.75,Recovered,2020-02-12,0
Haiti,Entire,18.9712,-72.2852,Recovered,2020-02-12,0
Holy See,Entire,41.9029,12.4534,Recovered,2020-02-12,0
Honduras,Entire,15.2,-86.2419,Recovered,2020-02-12,0
Hungary,Entire,47.1625,19.5033,Recovered,2020-02-12,0
Iceland,Entire,64.9631,-19.0208,Recovered,2020-02-12,0
India,Entire,21.0,78.0,Recovered,2020-02-12,0
Indonesia,Entire,-0.7893,113.9213,Recovered,2020-02-12,0
Iran,Entire,32.0,53.0,Recovered,2020-02-12,0
Iraq,Entire,33.0,44.0,Recovered,2020-02-12,0
Ireland,Entire,53.1424,-7.6921,Recovered,2020-02-12,0
Israel,Entire,31.0,35.0,Recovered,2020-02-12,0
Italy,Entire,43.0,12.0,Recovered,2020-02-12,0
Jamaica,Entire,18.1096,-77.2975,Recovered,2020-02-12,0
Japan,Entire,36.0,138.0,Recovered,2020-02-12,9
Jordan,Entire,31.24,36.51,Recovered,2020-02-12,0
Kazakhstan,Entire,48.0196,66.9237,Recovered,2020-02-12,0
Kenya,Entire,-0.0236,37.9062,Recovered,2020-02-12,0
"Korea, South",Entire,36.0,128.0,Recovered,2020-02-12,7
Kuwait,Entire,29.5,47.75,Recovered,2020-02-12,0
Kyrgyzstan,Entire,41.2044,74.7661,Recovered,2020-02-12,0
Latvia,Entire,56.8796,24.6032,Recovered,2020-02-12,0
Lebanon,Entire,33.8547,35.8623,Recovered,2020-02-12,0
Liberia,Entire,6.4281,-9.4295,Recovered,2020-02-12,0
Libya,Entire,26.3351,17.228331,Recovered,2020-02-12,0
Liechtenstein,Entire,47.14,9.55,Recovered,2020-02-12,0
Lithuania,Entire,55.1694,23.8813,Recovered,2020-02-12,0
Luxembourg,Entire,49.8153,6.1296,Recovered,2020-02-12,0
Madagascar,Entire,-18.7669,46.8691,Recovered,2020-02-12,0
Malaysia,Entire,2.5,112.5,Recovered,2020-02-12,3
Maldives,Entire,3.2028,73.2207,Recovered,2020-02-12,0
Mali,Entire,17.570692,-3.996166000000001,Recovered,2020-02-12,0
Malta,Entire,35.9375,14.3754,Recovered,2020-02-12,0
Mauritania,Entire,21.0079,10.9408,Recovered,2020-02-12,0
Mauritius,Entire,-20.2,57.5,Recovered,2020-02-12,0
Mexico,Entire,23.6345,-102.5528,Recovered,2020-02-12,0
Moldova,Entire,47.4116,28.3699,Recovered,2020-02-12,0
Monaco,Entire,43.7333,7.4167,Recovered,2020-02-12,0
Mongolia,Entire,46.8625,103.8467,Recovered,2020-02-12,0
Montenegro,Entire,42.5,19.3,Recovered,2020-02-12,0
Morocco,Entire,31.7917,-7.0926,Recovered,2020-02-12,0
Mozambique,Entire,-18.6657,35.5296,Recovered,2020-02-12,0
Namibia,Entire,-22.9576,18.4904,Recovered,2020-02-12,0
Nepal,Entire,28.1667,84.25,Recovered,2020-02-12,1
Netherlands,Aruba,12.5186,-70.0358,Recovered,2020-02-12,0
Netherlands,Curacao,12.1696,-68.99,Recovered,2020-02-12,0
Netherlands,Sint Maarten,18.0425,-63.0548,Recovered,2020-02-12,0
Netherlands,Entire,52.1326,5.2913,Recovered,2020-02-12,0
New Zealand,Entire,-40.9006,174.886,Recovered,2020-02-12,0
Nicaragua,Entire,12.8654,-85.2072,Recovered,2020-02-12,0
Niger,Entire,17.6078,8.0817,Recovered,2020-02-12,0
Nigeria,Entire,9.082,8.6753,Recovered,2020-02-12,0
North Macedonia,Entire,41.6086,21.7453,Recovered,2020-02-12,0
Norway,Entire,60.472,8.4689,Recovered,2020-02-12,0
Oman,Entire,21.0,57.0,Recovered,2020-02-12,0
Pakistan,Entire,30.3753,69.3451,Recovered,2020-02-12,0
Panama,Entire,8.538,-80.7821,Recovered,2020-02-12,0
Papua New Guinea,Entire,-6.315,143.9555,Recovered,2020-02-12,0
Paraguay,Entire,-23.4425,-58.4438,Recovered,2020-02-12,0
Peru,Entire,-9.19,-75.0152,Recovered,2020-02-12,0
Philippines,Entire,13.0,122.0,Recovered,2020-02-12,1
Poland,Entire,51.9194,19.1451,Recovered,2020-02-12,0
Portugal,Entire,39.3999,-8.2245,Recovered,2020-02-12,0
Qatar,Entire,25.3548,51.1839,Recovered,2020-02-12,0
Romania,Entire,45.9432,24.9668,Recovered,2020-02-12,0
Russia,Entire,60.0,90.0,Recovered,2020-02-12,2
Rwanda,Entire,-1.9403,29.8739,Recovered,2020-02-12,0
Saint Kitts and Nevis,Entire,17.357822,-62.782998,Recovered,2020-02-12,0
Saint Lucia,Entire,13.9094,-60.9789,Recovered,2020-02-12,0
Saint Vincent and the Grenadines,Entire,12.9843,-61.2872,Recovered,2020-02-12,0
San Marino,Entire,43.9424,12.4578,Recovered,2020-02-12,0
Saudi Arabia,Entire,24.0,45.0,Recovered,2020-02-12,0
Senegal,Entire,14.4974,-14.4524,Recovered,2020-02-12,0
Serbia,Entire,44.0165,21.0059,Recovered,2020-02-12,0
Seychelles,Entire,-4.6796,55.492,Recovered,2020-02-12,0
Singapore,Entire,1.2833,103.8333,Recovered,2020-02-12,15
Slovakia,Entire,48.669,19.699,Recovered,2020-02-12,0
Slovenia,Entire,46.1512,14.9955,Recovered,2020-02-12,0
Somalia,Entire,5.1521,46.1996,Recovered,2020-02-12,0
South Africa,Entire,-30.5595,22.9375,Recovered,2020-02-12,0
Spain,Entire,40.0,-4.0,Recovered,2020-02-12,0
Sri Lanka,Entire,7.0,81.0,Recovered,2020-02-12,1
Sudan,Entire,12.8628,30.2176,Recovered,2020-02-12,0
Suriname,Entire,3.9193,-56.0278,Recovered,2020-02-12,0
Sweden,Entire,63.0,16.0,Recovered,2020-02-12,0
Switzerland,Entire,46.8182,8.2275,Recovered,2020-02-12,0
Syria,Entire,34.8021,38.9968,Recovered,2020-02-12,0
Taiwan*,Entire,23.7,121.0,Recovered,2020-02-12,1
Tanzania,Entire,-6.369,34.8888,Recovered,2020-02-12,0
Thailand,Entire,15.0,101.0,Recovered,2020-02-12,10
Timor-Leste,Entire,-8.8742,125.7275,Recovered,2020-02-12,0
Togo,Entire,8.6195,0.8248,Recovered,2020-02-12,0
Trinidad and Tobago,Entire,10.6918,-61.2225,Recovered,2020-02-12,0
Tunisia,Entire,34.0,9.0,Recovered,2020-02-12,0
Turkey,Entire,38.9637,35.2433,Recovered,2020-02-12,0
Uganda,Entire,1.0,32.0,Recovered,2020-02-12,0
Ukraine,Entire,48.3794,31.1656,Recovered,2020-02-12,0
United Arab Emirates,Entire,24.0,54.0,Recovered,2020-02-12,1
United Kingdom,Bermuda,32.3078,-64.7505,Recovered,2020-02-12,0
United Kingdom,Cayman Islands,19.3133,-81.2546,Recovered,2020-02-12,0
United Kingdom,Channel Islands,49.3723,-2.3644,Recovered,2020-02-12,0
United Kingdom,Gibraltar,36.1408,-5.3536,Recovered,2020-02-12,0
United Kingdom,Isle of Man,54.2361,-4.5481,Recovered,2020-02-12,0
United Kingdom,Montserrat,16.7425,-62.1874,Recovered,2020-02-12,0
United Kingdom,Entire,55.3781,-3.4360000000000004,Recovered,2020-02-12,1
Uruguay,Entire,-32.5228,-55.7658,Recovered,2020-02-12,0
US,Entire,37.0902,-95.7129,Recovered,2020-02-12,3
Uzbekistan,Entire,41.3775,64.5853,Recovered,2020-02-12,0
Venezuela,Entire,6.4238,-66.5897,Recovered,2020-02-12,0
Vietnam,Entire,16.0,108.0,Recovered,2020-02-12,6
Zambia,Entire,-15.4167,28.2833,Recovered,2020-02-12,0
Zimbabwe,Entire,-20.0,30.0,Recovered,2020-02-12,0
West Bank and Gaza,Entire,31.9522,35.2332,Recovered,2020-02-12,0
Laos,Entire,19.85627,102.495496,Recovered,2020-02-12,0
Kosovo,Entire,42.602636,20.902977,Recovered,2020-02-12,0
Burma,Entire,21.9162,95.956,Recovered,2020-02-12,0
United Kingdom,Anguilla,18.2206,-63.0686,Recovered,2020-02-12,0
United Kingdom,British Virgin Islands,18.4207,-64.64,Recovered,2020-02-12,0
United Kingdom,Turks and Caicos Islands,21.69400000000001,-71.7979,Recovered,2020-02-12,0
MS Zaandam,Entire,0.0,0.0,Recovered,2020-02-12,0
Afghanistan,Entire,33.0,65.0,Recovered,2020-02-13,0
Albania,Entire,41.1533,20.1683,Recovered,2020-02-13,0
Algeria,Entire,28.0339,1.6596,Recovered,2020-02-13,0
Andorra,Entire,42.5063,1.5218,Recovered,2020-02-13,0
Angola,Entire,-11.2027,17.8739,Recovered,2020-02-13,0
Antigua and Barbuda,Entire,17.0608,-61.7964,Recovered,2020-02-13,0
Argentina,Entire,-38.4161,-63.6167,Recovered,2020-02-13,0
Armenia,Entire,40.0691,45.0382,Recovered,2020-02-13,0
Australia,Australian Capital Territory,-35.4735,149.0124,Recovered,2020-02-13,0
Australia,New South Wales,-33.8688,151.2093,Recovered,2020-02-13,4
Australia,Northern Territory,-12.4634,130.8456,Recovered,2020-02-13,0
Australia,Queensland,-28.0167,153.4,Recovered,2020-02-13,0
Australia,South Australia,-34.9285,138.6007,Recovered,2020-02-13,0
Australia,Tasmania,-41.4545,145.9707,Recovered,2020-02-13,0
Australia,Victoria,-37.8136,144.9631,Recovered,2020-02-13,4
Australia,Western Australia,-31.9505,115.8605,Recovered,2020-02-13,0
Austria,Entire,47.5162,14.5501,Recovered,2020-02-13,0
Azerbaijan,Entire,40.1431,47.5769,Recovered,2020-02-13,0
Bahamas,Entire,25.0343,-77.3963,Recovered,2020-02-13,0
Bahrain,Entire,26.0275,50.55,Recovered,2020-02-13,0
Bangladesh,Entire,23.685,90.3563,Recovered,2020-02-13,0
Barbados,Entire,13.1939,-59.5432,Recovered,2020-02-13,0
Belarus,Entire,53.7098,27.9534,Recovered,2020-02-13,0
Belgium,Entire,50.8333,4.0,Recovered,2020-02-13,0
Belize,Entire,13.1939,-59.5432,Recovered,2020-02-13,0
Benin,Entire,9.3077,2.3158,Recovered,2020-02-13,0
Bhutan,Entire,27.5142,90.4336,Recovered,2020-02-13,0
Bolivia,Entire,-16.2902,-63.5887,Recovered,2020-02-13,0
Bosnia and Herzegovina,Entire,43.9159,17.6791,Recovered,2020-02-13,0
Brazil,Entire,-14.235,-51.9253,Recovered,2020-02-13,0
Brunei,Entire,4.5353,114.7277,Recovered,2020-02-13,0
Bulgaria,Entire,42.7339,25.4858,Recovered,2020-02-13,0
Burkina Faso,Entire,12.2383,-1.5616,Recovered,2020-02-13,0
Cabo Verde,Entire,16.5388,-23.0418,Recovered,2020-02-13,0
Cambodia,Entire,11.55,104.9167,Recovered,2020-02-13,1
Cameroon,Entire,3.848,11.5021,Recovered,2020-02-13,0
Canada,Entire,56.1304,-106.3468,Recovered,2020-02-13,1
Central African Republic,Entire,6.6111,20.9394,Recovered,2020-02-13,0
Chad,Entire,15.4542,18.7322,Recovered,2020-02-13,0
Chile,Entire,-35.6751,-71.543,Recovered,2020-02-13,0
China,Anhui,31.8257,117.2264,Recovered,2020-02-13,157
China,Beijing,40.1824,116.4142,Recovered,2020-02-13,69
China,Chongqing,30.0572,107.874,Recovered,2020-02-13,128
China,Fujian,26.0789,117.9874,Recovered,2020-02-13,57
China,Gansu,37.8099,101.0583,Recovered,2020-02-13,39
China,Guangdong,23.3417,113.4244,Recovered,2020-02-13,314
China,Guangxi,23.8298,108.7881,Recovered,2020-02-13,33
China,Guizhou,26.8154,106.8748,Recovered,2020-02-13,27
China,Hainan,19.1959,109.7453,Recovered,2020-02-13,30
